customer_id,country,last_purchase_date,recency,frequency,monetary,r_score,f_score,m_score,segment
15354,United Kingdom,2010-04-15,625,3,284.4,1,3,1,Price Sensitive
12851,United Kingdom,2011-09-04,118,2,284.13,3,2,1,Price Sensitive
13083,United Kingdom,2011-09-25,97,2,284.07,3,2,1,Price Sensitive
15662,United Kingdom,2010-02-16,683,2,283.73,1,2,1,Price Sensitive
13121,United Kingdom,2011-03-15,291,1,283.73,2,1,1,Price Sensitive
12719,France,2011-10-05,87,1,283.6,3,1,1,Price Sensitive
15338,United Kingdom,2010-01-31,699,1,283.43,1,1,1,Lost
15936,United Kingdom,2010-11-25,401,2,282.79,2,2,1,Price Sensitive
13511,United Kingdom,2010-02-01,698,1,282.76,1,1,1,Lost
12771,Portugal,2010-08-11,507,1,282.3,1,1,1,Lost
17247,United Kingdom,2011-11-24,37,1,282.19,5,2,1,Price Sensitive
17072,United Kingdom,2010-03-24,647,1,282.05,1,2,1,Price Sensitive
16557,United Kingdom,2011-11-15,46,2,281.85,4,2,1,Price Sensitive
13326,United Kingdom,2010-10-03,454,1,281.76,1,1,1,Lost
13679,United Kingdom,2010-08-03,515,3,281.26,1,3,1,Price Sensitive
18042,United Kingdom,2011-10-17,75,2,281.15,4,3,1,Price Sensitive
15772,United Kingdom,2010-10-17,440,1,280.88,1,1,1,Lost
13080,United Kingdom,2011-06-13,201,4,280.73,3,3,1,Price Sensitive
14242,United Kingdom,2011-04-19,256,2,280.55,2,2,1,Price Sensitive
13606,United Kingdom,2011-11-10,51,3,280.54,4,3,1,Price Sensitive
13581,United Kingdom,2011-02-03,331,2,280.53000000000003,2,2,1,Price Sensitive
15556,United Kingdom,2011-11-15,46,1,279.77,4,1,1,Recent Users
17264,United Kingdom,2010-10-11,446,1,279.59,1,2,1,Price Sensitive
17786,United Kingdom,2011-09-15,107,2,278.74,3,3,1,Price Sensitive
14764,United Kingdom,2011-10-24,68,1,278.3,4,1,1,Recent Users
14303,United Kingdom,2010-10-28,429,2,277.94,2,2,1,Price Sensitive
16334,United Kingdom,2010-08-04,514,1,277.48,1,1,1,Lost
15355,United Kingdom,2011-11-10,51,2,277.05,4,2,1,Price Sensitive
13272,United Kingdom,2011-11-08,53,2,276.56,4,2,1,Price Sensitive
12750,Poland,2011-08-03,150,1,275.88,3,1,1,Price Sensitive
13399,United Kingdom,2010-09-01,486,3,275.4,1,3,1,Price Sensitive
12789,Netherlands,2011-10-05,87,3,273.35,3,3,1,Price Sensitive
13307,United Kingdom,2011-08-11,142,3,273.34,3,3,1,Price Sensitive
13861,United Kingdom,2010-10-06,451,2,273.26,1,2,1,Price Sensitive
15964,United Kingdom,2010-02-14,685,1,272.96,1,1,1,Lost
17498,United Kingdom,2011-09-25,97,1,272.21999999999997,3,2,1,Price Sensitive
13917,United Kingdom,2011-10-21,71,2,272.04,4,2,1,Price Sensitive
14816,United Kingdom,2011-05-26,219,1,271.85,2,1,1,Price Sensitive
17292,United Kingdom,2010-08-24,494,2,271.75,1,3,1,Price Sensitive
14436,United Kingdom,2011-09-02,120,2,271.7,3,2,1,Price Sensitive
16089,United Kingdom,2010-11-18,408,2,271.44,2,2,1,Price Sensitive
13058,United Kingdom,2011-11-15,46,3,271.40000000000003,4,3,1,Price Sensitive
15943,United Kingdom,2010-02-28,671,2,271.28999999999996,1,2,1,Price Sensitive
17278,United Kingdom,2011-04-12,263,2,271.24,2,3,1,Price Sensitive
13837,United Kingdom,2011-05-12,233,2,271.24,2,2,1,Price Sensitive
18238,United Kingdom,2010-07-12,537,1,270.92,1,2,1,Price Sensitive
13533,United Kingdom,2011-06-10,204,3,270.79,3,3,1,Price Sensitive
16757,United Kingdom,2011-01-25,340,2,270.47999999999996,2,3,1,Price Sensitive
12558,USA,2011-12-02,29,1,269.96,5,1,1,Recent Users
18267,United Kingdom,2010-02-05,694,1,269.37,1,2,1,Price Sensitive
12751,Brazil,2010-09-21,466,1,268.27,1,1,1,Lost
18254,United Kingdom,2010-05-07,603,1,267.9,1,2,1,Price Sensitive
14039,United Kingdom,2011-11-06,55,2,267.28,4,2,1,Price Sensitive
15408,United Kingdom,2011-03-20,286,1,267.18,2,1,1,Price Sensitive
15503,United Kingdom,2010-12-12,384,2,267.15,2,2,1,Price Sensitive
15320,United Kingdom,2011-10-26,66,1,267.13,4,1,1,Recent Users
15517,United Kingdom,2011-04-20,255,1,267.03,2,1,1,Price Sensitive
15423,United Kingdom,2011-11-01,60,3,266.89,4,3,1,Price Sensitive
14863,United Kingdom,2011-11-10,51,1,266.76,4,1,1,Recent Users
16502,United Kingdom,2010-03-29,642,2,266.5,1,2,1,Price Sensitive
14392,United Kingdom,2010-10-03,454,1,266.4,1,1,1,Lost
15119,United Kingdom,2011-04-08,267,1,266.4,2,1,1,Price Sensitive
12962,United Kingdom,2011-12-02,29,2,266.39,5,2,1,Price Sensitive
15019,United Kingdom,2011-03-18,288,1,266.0,2,1,1,Price Sensitive
16074,United Kingdom,2010-11-14,412,1,265.25,2,1,1,Price Sensitive
13973,United Kingdom,2011-02-25,309,1,264.7,2,1,1,Price Sensitive
13128,United Kingdom,2010-03-18,653,1,263.5,1,1,1,Lost
12892,United Kingdom,2010-11-08,418,1,263.38,2,1,1,Price Sensitive
17808,United Kingdom,2010-06-09,570,4,262.64,1,4,1,Price Sensitive
13331,United Kingdom,2010-11-03,423,1,262.4,2,1,1,Price Sensitive
14526,United Kingdom,2010-11-15,411,1,262.4,2,1,1,Price Sensitive
17910,United Kingdom,2009-12-13,748,1,261.7,1,2,1,Price Sensitive
12655,France,2010-10-12,445,1,261.35,1,1,1,Lost
17385,United Kingdom,2011-11-25,36,1,261.11,5,2,1,Price Sensitive
13189,United Kingdom,2011-11-21,40,2,260.68,5,2,1,Price Sensitive
15014,United Kingdom,2011-10-27,65,2,260.17,4,2,1,Price Sensitive
17901,United Kingdom,2011-11-10,51,3,260.08,4,3,1,Price Sensitive
17022,United Kingdom,2011-11-08,53,2,260.0,4,3,1,Price Sensitive
16733,United Kingdom,2010-06-28,551,1,259.68,1,2,1,Price Sensitive
17125,United Kingdom,2011-10-20,72,1,259.35,4,2,1,Price Sensitive
13127,United Kingdom,2011-09-23,99,1,259.17,3,1,1,Price Sensitive
17558,United Kingdom,2010-11-11,415,1,259.17,2,2,1,Price Sensitive
17219,United Kingdom,2011-11-08,53,2,259.13,4,3,1,Price Sensitive
15536,United Kingdom,2010-10-26,431,1,259.09,2,1,1,Price Sensitive
16381,United Kingdom,2010-11-09,417,2,258.7,2,2,1,Price Sensitive
13683,United Kingdom,2010-09-08,479,1,258.6,1,1,1,Lost
13227,United Kingdom,2011-05-22,223,1,257.7,2,1,1,Price Sensitive
16542,United Kingdom,2011-10-17,75,2,257.32,4,2,1,Price Sensitive
15852,United Kingdom,2011-06-06,208,3,257.26,3,3,1,Price Sensitive
14483,United Kingdom,2011-03-03,303,2,257.1,2,2,1,Price Sensitive
15404,United Kingdom,2010-11-29,397,1,257.06,2,1,1,Price Sensitive
14166,United Kingdom,2010-07-22,527,2,256.85,1,2,1,Price Sensitive
14876,United Kingdom,2010-07-06,543,2,256.7,1,2,1,Price Sensitive
14274,United Kingdom,2010-01-22,708,1,256.6,1,1,1,Lost
16988,United Kingdom,2010-11-25,401,1,256.55,2,2,1,Price Sensitive
12430,Norway,2011-10-27,65,1,256.4,4,1,1,Recent Users
13806,United Kingdom,2011-10-07,85,1,256.38,4,1,1,Recent Users
17896,United Kingdom,2011-11-16,45,1,256.32,5,2,1,Price Sensitive
13250,United Kingdom,2010-09-05,482,2,256.04,1,2,1,Price Sensitive
13825,United Kingdom,2010-03-28,643,2,255.59,1,2,1,Price Sensitive
14881,United Kingdom,2011-11-20,41,1,255.4,5,1,1,Recent Users
16911,United Kingdom,2010-03-14,657,2,255.25,1,3,1,Price Sensitive
12746,United Kingdom,2010-06-17,562,1,254.55,1,1,1,Lost
12604,France,2011-09-21,101,2,254.17999999999998,3,2,1,Price Sensitive
15923,United Kingdom,2010-12-02,394,1,254.16,2,1,1,Price Sensitive
17992,United Kingdom,2010-11-15,411,1,254.13,2,2,1,Price Sensitive
14765,United Kingdom,2011-11-10,51,3,254.11,4,3,1,Price Sensitive
17626,United Kingdom,2010-04-16,624,1,254.0,1,2,1,Price Sensitive
16845,United Kingdom,2010-03-31,640,1,253.88,1,2,1,Price Sensitive
17210,United Kingdom,2010-11-12,414,1,253.37,2,2,1,Price Sensitive
16968,United Kingdom,2011-08-24,129,1,253.31,3,2,1,Price Sensitive
15035,United Kingdom,2011-09-11,111,1,252.73,3,1,1,Price Sensitive
13251,United Kingdom,2010-11-02,424,1,252.68,2,1,1,Price Sensitive
16908,United Kingdom,2009-12-17,744,1,252.59,1,2,1,Price Sensitive
15552,United Kingdom,2011-05-06,239,2,252.52,2,2,1,Price Sensitive
13645,United Kingdom,2011-08-11,142,1,252.1,3,1,1,Price Sensitive
16453,United Kingdom,2010-06-27,552,2,251.71,1,2,1,Price Sensitive
16976,United Kingdom,2011-03-17,289,1,251.51999999999998,2,2,1,Price Sensitive
14501,United Kingdom,2011-06-09,205,2,251.20999999999998,3,2,1,Price Sensitive
18266,United Kingdom,2010-10-01,456,1,251.1,1,2,1,Price Sensitive
16962,United Kingdom,2010-10-26,431,1,251.04,2,2,1,Price Sensitive
15231,United Kingdom,2010-03-28,643,1,250.26,1,1,1,Lost
17303,United Kingdom,2010-12-13,383,1,250.04,2,2,1,Price Sensitive
15510,United Kingdom,2011-01-13,352,1,250.0,2,1,1,Price Sensitive
18002,United Kingdom,2010-11-29,397,4,249.92,2,4,1,Price Sensitive
15884,United Kingdom,2010-10-03,454,2,249.7,1,2,1,Price Sensitive
13747,United Kingdom,2010-12-01,395,2,249.39999999999998,2,2,1,Price Sensitive
12563,Italy,2010-10-27,430,1,249.24,2,1,1,Price Sensitive
16508,United Kingdom,2010-03-19,652,1,248.8,1,1,1,Lost
13061,United Kingdom,2011-09-28,94,1,248.60999999999999,3,1,1,Price Sensitive
13592,United Kingdom,2011-11-04,57,4,247.96,4,3,1,Price Sensitive
15293,United Kingdom,2010-02-12,687,1,247.5,1,1,1,Lost
18072,United Kingdom,2011-06-07,207,1,247.44,3,2,1,Price Sensitive
13349,United Kingdom,2011-11-29,32,1,247.32,5,1,1,Recent Users
14654,United Kingdom,2009-12-01,760,1,246.86,1,1,1,Lost
15697,United Kingdom,2010-01-19,711,1,246.75,1,1,1,Lost
13943,United Kingdom,2010-05-11,599,1,246.54,1,1,1,Lost
16495,United Kingdom,2011-03-08,298,2,246.51,2,2,1,Price Sensitive
15495,United Kingdom,2010-11-25,401,1,246.5,2,1,1,Price Sensitive
15378,United Kingdom,2010-09-03,484,2,246.5,1,2,1,Price Sensitive
15783,United Kingdom,2011-11-29,32,1,246.3,5,1,1,Recent Users
18153,United Kingdom,2010-02-18,681,1,246.22,1,2,1,Price Sensitive
16778,United Kingdom,2011-09-26,96,2,245.94,3,3,1,Price Sensitive
14325,United Kingdom,2010-05-19,591,1,245.48,1,1,1,Lost
14281,United Kingdom,2010-10-27,430,1,245.14999999999998,2,1,1,Price Sensitive
12660,France,2011-11-28,33,1,245.1,5,1,1,Recent Users
15118,United Kingdom,2011-07-28,156,1,244.8,3,1,1,Price Sensitive
14694,United Kingdom,2010-04-01,639,1,244.31,1,1,1,Lost
13551,United Kingdom,2011-01-24,341,2,244.20000000000002,2,2,1,Price Sensitive
17892,United Kingdom,2011-10-14,78,3,244.1,4,3,1,Price Sensitive
13676,United Kingdom,2010-06-18,561,2,243.9,1,2,1,Price Sensitive
16793,United Kingdom,2011-10-13,79,1,243.84,4,2,1,Price Sensitive
13886,United Kingdom,2011-09-29,93,1,243.56,3,1,1,Price Sensitive
15543,United Kingdom,2011-02-24,310,2,242.84,2,2,1,Price Sensitive
16215,United Kingdom,2011-09-20,102,1,242.35,3,1,1,Price Sensitive
15877,United Kingdom,2011-11-22,39,1,242.26,5,1,1,Recent Users
17915,United Kingdom,2010-06-06,573,1,242.13,1,2,1,Price Sensitive
17009,United Kingdom,2010-06-06,573,1,242.06,1,2,1,Price Sensitive
13445,United Kingdom,2010-03-23,648,1,241.89999999999998,1,1,1,Lost
13582,United Kingdom,2010-11-15,411,2,241.68,2,2,1,Price Sensitive
13275,United Kingdom,2010-11-21,405,2,241.66,2,2,1,Price Sensitive
15776,United Kingdom,2011-07-29,155,1,241.62,3,1,1,Price Sensitive
14774,United Kingdom,2010-06-29,550,1,241.45,1,1,1,Lost
14523,United Kingdom,2011-08-23,130,1,241.09,3,1,1,Price Sensitive
16427,United Kingdom,2011-03-21,285,2,241.06,2,2,1,Price Sensitive
13674,United Kingdom,2010-10-03,454,1,240.68,1,1,1,Lost
15286,United Kingdom,2011-10-21,71,1,240.55,4,1,1,Recent Users
15336,United Kingdom,2010-11-03,423,1,240.5,2,1,1,Price Sensitive
15931,United Kingdom,2010-10-07,450,1,239.9,1,1,1,Lost
17055,United Kingdom,2010-09-20,467,1,239.55,1,2,1,Price Sensitive
13570,United Kingdom,2011-04-10,265,1,239.49,2,1,1,Price Sensitive
16851,United Kingdom,2011-10-28,64,2,239.46,4,3,1,Price Sensitive
13789,United Kingdom,2010-11-16,410,1,239.46,2,1,1,Price Sensitive
17684,United Kingdom,2011-10-27,65,1,239.41,4,2,1,Price Sensitive
12663,Germany,2010-03-25,646,2,239.4,1,2,1,Price Sensitive
17981,United Kingdom,2010-10-25,432,1,239.12,2,2,1,Price Sensitive
12561,Germany,2011-02-10,324,1,238.85,2,1,1,Price Sensitive
12718,France,2011-09-29,93,1,238.25,3,1,1,Price Sensitive
16280,United Kingdom,2009-12-14,747,1,238.04999999999998,1,1,1,Lost
14982,United Kingdom,2010-05-16,594,1,237.78,1,1,1,Lost
17877,United Kingdom,2011-06-22,192,1,237.60999999999999,3,2,1,Price Sensitive
14458,United Kingdom,2010-11-24,402,1,237.42,2,1,1,Price Sensitive
14586,United Kingdom,2011-03-08,298,1,237.35999999999999,2,1,1,Price Sensitive
15457,United Kingdom,2011-03-22,284,1,237.07,2,1,1,Price Sensitive
16740,United Kingdom,2010-11-09,417,1,236.81,2,2,1,Price Sensitive
17835,United Kingdom,2011-11-30,31,2,236.5,5,3,1,Price Sensitive
12732,France,2011-06-13,201,1,236.26,3,1,1,Price Sensitive
13608,United Kingdom,2010-06-17,562,1,236.2,1,1,1,Lost
13088,United Kingdom,2010-10-18,439,1,236.11,1,1,1,Lost
16026,United Kingdom,2011-10-27,65,1,236.09,4,1,1,Recent Users
17093,United Kingdom,2010-04-26,614,1,235.88,1,2,1,Price Sensitive
17872,United Kingdom,2010-11-23,403,1,235.87,2,2,1,Price Sensitive
16046,United Kingdom,2010-05-26,584,1,235.78,1,1,1,Lost
17993,United Kingdom,2010-04-01,639,1,235.19,1,2,1,Price Sensitive
12392,Australia,2010-04-27,613,1,234.75,1,1,1,Lost
17868,United Kingdom,2010-11-18,408,1,234.65,2,2,1,Price Sensitive
13114,United Kingdom,2009-12-09,752,1,234.38,1,1,1,Lost
14473,United Kingdom,2011-09-26,96,2,234.34,3,2,1,Price Sensitive
17060,United Kingdom,2011-03-18,288,1,234.23999999999998,2,2,1,Price Sensitive
12736,France,2011-01-11,354,1,234.0,2,1,1,Price Sensitive
13009,United Kingdom,2010-02-05,694,1,234.0,1,1,1,Lost
13348,United Kingdom,2011-10-06,86,1,233.76,3,1,1,Price Sensitive
14153,United Kingdom,2010-08-13,505,1,233.39999999999998,1,1,1,Lost
15294,United Kingdom,2010-10-25,432,1,233.35,2,1,1,Price Sensitive
13129,United Kingdom,2010-09-13,474,2,233.25,1,2,1,Price Sensitive
14995,United Kingdom,2011-11-01,60,2,233.23,4,2,1,Price Sensitive
16302,United Kingdom,2011-08-05,148,1,233.22,3,1,1,Price Sensitive
15451,United Kingdom,2010-10-01,456,2,233.21,1,2,1,Price Sensitive
13678,United Kingdom,2011-07-11,173,1,232.6,3,1,1,Price Sensitive
18213,United Kingdom,2011-04-17,258,1,232.48,2,2,1,Price Sensitive
16408,United Kingdom,2010-04-27,613,1,231.93,1,1,1,Lost
17151,United Kingdom,2009-12-04,757,1,231.90000000000003,1,2,1,Price Sensitive
13619,United Kingdom,2010-06-13,566,2,231.69,1,2,1,Price Sensitive
17136,United Kingdom,2010-02-15,684,1,231.68,1,2,1,Price Sensitive
18279,United Kingdom,2010-07-08,541,1,231.34,1,2,1,Price Sensitive
15487,United Kingdom,2010-01-29,701,1,231.32,1,1,1,Lost
15001,United Kingdom,2010-11-10,416,2,230.85999999999999,2,2,1,Price Sensitive
15866,United Kingdom,2011-08-30,123,1,230.53,3,1,1,Price Sensitive
17261,United Kingdom,2010-07-18,531,1,230.44,1,2,1,Price Sensitive
13960,United Kingdom,2011-11-18,43,2,230.22,5,2,1,Price Sensitive
18197,United Kingdom,2010-05-13,597,1,230.1,1,2,1,Price Sensitive
14069,United Kingdom,2010-07-13,536,2,230.06,1,2,1,Price Sensitive
14314,United Kingdom,2011-08-25,128,2,229.79999999999998,3,2,1,Price Sensitive
14017,United Kingdom,2010-05-17,593,1,229.75,1,1,1,Lost
12812,Japan,2011-10-26,66,1,229.64,4,1,1,Recent Users
13403,United Kingdom,2011-11-22,39,3,229.5,5,3,1,Price Sensitive
14596,United Kingdom,2010-03-23,648,1,229.47,1,1,1,Lost
17185,United Kingdom,2010-04-27,613,3,229.46,1,3,1,Price Sensitive
15528,United Kingdom,2011-03-30,276,1,229.33,2,1,1,Price Sensitive
17743,United Kingdom,2010-09-17,470,1,229.2,1,2,1,Price Sensitive
15273,United Kingdom,2010-04-19,621,1,228.96,1,1,1,Lost
17347,United Kingdom,2011-09-14,108,1,228.96,3,2,1,Price Sensitive
13146,United Kingdom,2011-11-13,48,1,228.91,4,1,1,Recent Users
17989,United Kingdom,2010-11-25,401,1,228.83,2,2,1,Price Sensitive
17066,United Kingdom,2009-12-13,748,1,228.34,1,2,1,Price Sensitive
16760,United Kingdom,2010-10-05,452,1,228.0,1,2,1,Price Sensitive
15566,United Kingdom,2010-11-12,414,2,227.87,2,2,1,Price Sensitive
14363,United Kingdom,2010-11-02,424,2,227.47,2,2,1,Price Sensitive
13954,United Kingdom,2011-09-30,92,1,227.41,3,1,1,Price Sensitive
18021,United Kingdom,2010-07-18,531,2,227.06,1,3,1,Price Sensitive
18132,United Kingdom,2010-07-23,526,1,226.9,1,2,1,Price Sensitive
13651,United Kingdom,2011-11-04,57,3,226.85,4,3,1,Price Sensitive
16540,United Kingdom,2010-10-21,436,1,226.7,1,1,1,Lost
14718,United Kingdom,2010-10-25,432,1,226.42,2,1,1,Price Sensitive
16666,United Kingdom,2011-11-20,41,2,225.94,5,3,1,Price Sensitive
14357,United Kingdom,2011-10-27,65,1,225.77,4,1,1,Recent Users
16622,United Kingdom,2010-06-14,565,1,225.4,1,2,1,Price Sensitive
16587,United Kingdom,2011-04-21,254,1,225.15,2,1,1,Price Sensitive
16346,United Kingdom,2010-11-19,407,1,224.51,2,1,1,Price Sensitive
15175,United Kingdom,2011-09-29,93,1,224.14,3,1,1,Price Sensitive
12914,United Kingdom,2010-11-04,422,1,223.98,2,1,1,Price Sensitive
16753,United Kingdom,2011-10-12,80,1,223.92000000000002,4,2,1,Price Sensitive
14928,United Kingdom,2010-03-22,649,1,223.91,1,1,1,Lost
16562,United Kingdom,2010-08-20,498,1,223.86,1,1,1,Lost
13926,United Kingdom,2011-11-16,45,1,223.85,5,1,1,Recent Users
18131,United Kingdom,2010-03-18,653,1,222.96,1,2,1,Price Sensitive
12887,United Kingdom,2010-11-21,405,1,222.4,2,1,1,Price Sensitive
15897,United Kingdom,2011-05-29,216,2,222.05,3,2,1,Price Sensitive
15788,United Kingdom,2010-07-19,530,1,221.82999999999998,1,1,1,Lost
14445,United Kingdom,2010-09-10,477,1,221.65,1,1,1,Lost
17087,United Kingdom,2009-12-02,759,1,221.53,1,2,1,Price Sensitive
14960,United Kingdom,2011-12-01,30,2,221.27,5,2,1,Price Sensitive
13419,United Kingdom,2011-10-07,85,1,221.06,4,1,1,Recent Users
15790,United Kingdom,2011-11-29,32,1,220.85,5,1,1,Recent Users
12821,United Kingdom,2011-05-09,236,2,220.8,2,2,1,Price Sensitive
16482,United Kingdom,2011-11-24,37,1,220.62,5,1,1,Recent Users
13033,United Kingdom,2010-12-17,379,2,220.55,2,2,1,Price Sensitive
18007,United Kingdom,2010-11-12,414,1,220.32,2,2,1,Price Sensitive
18114,United Kingdom,2011-02-22,312,1,220.1,2,2,1,Price Sensitive
13454,United Kingdom,2010-03-08,663,1,219.87,1,1,1,Lost
13992,United Kingdom,2011-11-09,52,3,219.5,4,3,1,Price Sensitive
14074,United Kingdom,2010-03-26,645,1,219.4,1,1,1,Lost
15096,United Kingdom,2011-10-28,64,1,219.39,4,1,1,Recent Users
12799,Japan,2010-06-28,551,1,219.35,1,1,1,Lost
14271,United Kingdom,2011-04-28,247,2,219.13,2,2,1,Price Sensitive
12702,Germany,2011-11-20,41,1,219.0,5,1,1,Recent Users
15086,United Kingdom,2010-05-24,586,2,218.53,1,2,1,Price Sensitive
17619,United Kingdom,2011-01-31,334,1,218.52,2,2,1,Price Sensitive
12574,France,2011-01-28,337,1,218.45,2,1,1,Price Sensitive
17217,United Kingdom,2011-04-19,256,2,218.0,2,3,1,Price Sensitive
15591,United Kingdom,2010-05-06,604,3,217.9,1,3,1,Price Sensitive
13404,United Kingdom,2011-05-11,234,1,217.81,2,1,1,Price Sensitive
16874,United Kingdom,2010-11-25,401,1,217.74,2,2,1,Price Sensitive
16035,United Kingdom,2010-05-28,582,1,217.73,1,1,1,Lost
15490,United Kingdom,2010-10-05,452,1,217.6,1,1,1,Lost
13271,United Kingdom,2011-11-02,59,1,217.38,4,1,1,Recent Users
15295,United Kingdom,2010-02-23,676,1,217.24,1,1,1,Lost
15554,United Kingdom,2011-03-07,299,1,217.2,2,1,1,Price Sensitive
13423,United Kingdom,2010-10-07,450,1,217.03,1,1,1,Lost
15401,United Kingdom,2010-09-13,474,2,216.95,1,2,1,Price Sensitive
15460,United Kingdom,2010-12-20,376,1,216.76,2,1,1,Price Sensitive
17902,United Kingdom,2010-06-11,568,1,216.4,1,2,1,Price Sensitive
15604,United Kingdom,2011-10-18,74,1,216.39,4,1,1,Recent Users
13858,United Kingdom,2011-10-13,79,1,216.17000000000002,4,1,1,Recent Users
16179,United Kingdom,2011-10-10,82,1,215.83,4,1,1,Recent Users
15052,United Kingdom,2011-01-24,341,1,215.78,2,1,1,Price Sensitive
14476,United Kingdom,2011-03-27,279,1,215.7,2,1,1,Price Sensitive
16189,United Kingdom,2011-11-24,37,2,215.48,5,2,1,Price Sensitive
14376,United Kingdom,2010-01-25,705,1,215.46,1,1,1,Lost
18157,United Kingdom,2010-05-17,593,1,215.35,1,2,1,Price Sensitive
14635,United Kingdom,2010-09-12,475,1,215.22,1,1,1,Lost
16338,United Kingdom,2011-07-05,179,1,214.8,3,1,1,Price Sensitive
14106,United Kingdom,2009-12-02,759,1,214.8,1,1,1,Lost
14361,United Kingdom,2010-05-10,600,1,214.71,1,1,1,Lost
15558,United Kingdom,2010-03-10,661,1,214.13,1,1,1,Lost
14601,United Kingdom,2011-11-29,32,1,213.96,5,1,1,Recent Users
13621,United Kingdom,2011-08-15,138,1,213.85,3,1,1,Price Sensitive
17153,United Kingdom,2011-11-15,46,1,213.78,4,2,1,Price Sensitive
13411,United Kingdom,2011-08-24,129,1,213.55,3,1,1,Price Sensitive
16591,United Kingdom,2011-10-02,90,1,213.5,3,1,1,Price Sensitive
16322,United Kingdom,2011-11-03,58,1,213.08,4,1,1,Recent Users
13724,United Kingdom,2010-03-12,659,1,213.01,1,1,1,Lost
13691,United Kingdom,2010-11-08,418,1,212.78,2,1,1,Price Sensitive
12961,United Kingdom,2010-11-25,401,1,211.99,2,1,1,Price Sensitive
12470,Unspecified,2010-01-19,711,1,211.95,1,1,1,Lost
14843,United Kingdom,2010-09-29,458,1,211.8,1,1,1,Lost
15703,United Kingdom,2011-03-20,286,1,211.5,2,1,1,Price Sensitive
12995,United Kingdom,2011-09-15,107,1,211.32,3,1,1,Price Sensitive
14992,United Kingdom,2010-09-23,464,1,210.5,1,1,1,Lost
17271,United Kingdom,2009-12-03,758,1,210.39,1,2,1,Price Sensitive
13532,United Kingdom,2011-11-06,55,1,210.31,4,1,1,Recent Users
17484,United Kingdom,2010-05-12,598,2,209.57,1,3,1,Price Sensitive
13828,United Kingdom,2011-11-17,44,1,209.49,5,1,1,Recent Users
13056,United Kingdom,2010-06-06,573,1,209.48,1,1,1,Lost
14003,United Kingdom,2009-12-07,754,1,209.41,1,1,1,Lost
16487,United Kingdom,2010-05-11,599,2,209.4,1,2,1,Price Sensitive
15112,United Kingdom,2010-04-07,633,1,209.4,1,1,1,Lost
17026,United Kingdom,2011-06-07,207,3,208.98000000000002,3,3,1,Price Sensitive
15327,United Kingdom,2011-10-18,74,1,208.75,4,1,1,Recent Users
13290,United Kingdom,2010-09-27,460,1,208.63,1,1,1,Lost
15741,United Kingdom,2010-09-07,480,2,208.62,1,2,1,Price Sensitive
16914,United Kingdom,2011-11-03,58,1,208.46,4,2,1,Price Sensitive
16457,United Kingdom,2011-05-05,240,1,208.36,2,1,1,Price Sensitive
15212,United Kingdom,2011-04-12,263,2,208.28,2,2,1,Price Sensitive
17232,United Kingdom,2011-11-25,36,1,208.04000000000002,5,2,1,Price Sensitive
12848,United Kingdom,2010-02-02,697,1,208.0,1,1,1,Lost
16964,United Kingdom,2009-12-06,755,2,207.85000000000002,1,3,1,Price Sensitive
16866,United Kingdom,2011-07-22,162,3,207.74,3,3,1,Price Sensitive
13099,United Kingdom,2011-09-01,121,1,207.36,3,1,1,Price Sensitive
15925,United Kingdom,2011-05-29,216,1,207.15,3,1,1,Price Sensitive
15820,United Kingdom,2011-01-24,341,1,206.98,2,1,1,Price Sensitive
18126,United Kingdom,2011-10-10,82,1,206.83,4,2,1,Price Sensitive
17166,United Kingdom,2011-11-01,60,2,206.34,4,3,1,Price Sensitive
14964,United Kingdom,2011-04-06,269,1,206.21,2,1,1,Price Sensitive
14519,United Kingdom,2010-01-25,705,2,206.09,1,2,1,Price Sensitive
15914,United Kingdom,2010-11-26,400,2,205.99,2,2,1,Price Sensitive
16090,United Kingdom,2010-03-25,646,1,205.91,1,1,1,Lost
14278,United Kingdom,2010-10-26,431,1,205.82999999999998,2,1,1,Price Sensitive
17670,United Kingdom,2011-04-26,249,1,205.7,2,2,1,Price Sensitive
16490,United Kingdom,2010-09-29,458,1,205.41,1,1,1,Lost
14602,United Kingdom,2010-02-21,678,1,205.36,1,1,1,Lost
15307,United Kingdom,2011-09-05,117,1,205.3,3,1,1,Price Sensitive
12400,Australia,2010-10-21,436,1,205.25,1,1,1,Lost
15758,United Kingdom,2011-11-15,46,1,205.25,4,1,1,Recent Users
17112,United Kingdom,2010-07-25,524,1,205.17000000000002,1,2,1,Price Sensitive
15319,United Kingdom,2011-03-01,305,1,204.5,2,1,1,Price Sensitive
16901,United Kingdom,2009-12-10,751,1,204.26,1,2,1,Price Sensitive
17206,United Kingdom,2011-10-17,75,1,204.24,4,2,1,Price Sensitive
14468,United Kingdom,2009-12-06,755,1,204.24,1,1,1,Lost
13017,United Kingdom,2011-12-02,29,1,204.0,5,1,1,Recent Users
17394,United Kingdom,2011-05-04,241,1,203.87,2,2,1,Price Sensitive
17891,United Kingdom,2011-06-30,184,1,203.85999999999999,3,2,1,Price Sensitive
15020,United Kingdom,2010-11-25,401,1,203.42,2,1,1,Price Sensitive
17074,United Kingdom,2010-05-26,584,1,203.05,1,2,1,Price Sensitive
15459,United Kingdom,2010-10-18,439,2,202.82999999999998,1,2,1,Price Sensitive
